cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
Ugyzdmqg-UmoolgGi8l4AaABAg,ku kira militer disana untuk berantas KKB,4 weeks ago,@rdproject8243,UCPsSIz1ho1yfQU09cun1iQA,0,,https://yt3.ggpht.com/O5PVzqiiXI00jWQ4CcDgOB9MwZ561-WDMPCKarC8o-_6_ban8LmIXU26paHwLCdRNT4KhrIBeg=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.416656,
UgzxKmdu1v-eFaevUFR4AaABAg,Menangis melihat negeri sendiri😭,4 weeks ago,@SusiErnawati-b3m,UCG0zVfUalAqv4td32upeLWQ,0,,https://yt3.ggpht.com/ytc/AIdro_kRdiwgGASa43GPYT-c3Z6MApteJOGOBXuLd7u6TpOt2CJm9iQ6p6u16RMmQYwe-Tke3g=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.418452,
UgwxAGWsnnpA78MdSQp4AaABAg,Presiden pilihan rakyat Djawa,4 weeks ago,@joker-was-aman,UC43ldOePlzDoELRbu1vBPoA,0,,https://yt3.ggpht.com/LFtVT50F60SGdPYkcXZ-iUQrjYHntEGfOtxdPKG4tuNt47SofpNTPoAaqwi0IihOlhDErQjiEQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.42015,
UgyEHUXVxTfx8tFlgz54AaABAg,TNI membangun negeri,4 weeks ago,@pakyudistira4940,UC6p4F-VJKHPFtevcsxk6SXw,0,,https://yt3.ggpht.com/ytc/AIdro_mSUvrhfkklSS2KI7w0MC6N0Imvpy86SknJ9BA-vA4b8Rk=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.421879,
UgzjbOfEbRfwEp-1HMd4AaABAg,"Bang emang film lu yang PESTA BABI di share di YouTube? Ini linknya ada yg upload 
 https://youtu.be/Wc6dPSliceo?si=QVKTIJFd4AiVPGpy",4 weeks ago,@Sialan21,UCXPRgFJI7UncycZRYCZkkBQ,0,,https://yt3.ggpht.com/ytc/AIdro_l8L0TJqZB5vy_wSoWnPUp41hZqjFKi2vrB8iGXThNWdbedSaomLTqHOwXLKh-b_8ECSQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.42356,
UgzD9Y8dGHNadepn2n94AaABAg,beneran di jajah deh mereka,4 weeks ago,@KlipKita07,UCeqdxSVt53EaeG1rSDi5qgA,0,,https://yt3.ggpht.com/5JVF-cDDTGdUgpIv7Qhcer2Tme5PaPfZH6nNXziJdaps0DxdVrO4ygLKOx6-bYIVvGvdDSoDOY4=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.425235,
UgwAHM42jhyqF4M2xrd4AaABAg,"dari pada Papua di peras, di tindas, di anak tirikan, lebih baik Papua merdeka saja.",4 weeks ago,@PaperCut_777,UCVRgg-oDm0rZzhjjtveXXFA,0,,https://yt3.ggpht.com/YRTRvBcGnKp3epVg9yabBhkw60gDNqsrZWXefffnVnIIHMgerKhdz_ZPxugEz5ACAfhImwy97Q=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.426882,
UgxKJwXTIhHdnFY2AOp4AaABAg,"#NKRI_HARGA_MATI_
#BERJUANG_MENUJU_INDONESIA_EMAS_ 😊",4 weeks ago,@MalikAhmad-i6b1b,UC6LZrcqbPwxt86boa9ddWww,0,,https://yt3.ggpht.com/ytc/AIdro_k0PVo4Ayjzf9FlRcdjZAQYBwK430_hLvWlP9jgikQjC65W-ONDWjkk4dykteuHJ96HgQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.428524,
Ugw2A2LDCbYa1ssW0454AaABAg,Negara wajib mengganti meski utk ketahanan pangan masyarakat,4 weeks ago,@exonugroho928,UCZesUYHDntwstinHZQ2mQBA,0,,https://yt3.ggpht.com/bmOVY6QkOGQ6Xf9TbOE0eG8WXntsg_VnoYLBDLCWjFNZYfRLt6WAm7jVxH-DPgG2RKPmB0KceKQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.430264,
UgxbekBNYacIZObeE394AaABAg,"Bahaya ni film bisa mendorong orang2 Papua
Lebih benci terhadap negara kita 😢
Bijak dalam mencernanya dan jangan terpengaruh
Ruh setelah menonton film ini kita malah mengundang kebencian atou dendam..",4 weeks ago,@Babylocal_jrwg,UCSAPDnr7OTQsGPWHgn77pHQ,0,1,https://yt3.ggpht.com/abv5iJEBOIePbXWOSND_UZpwWhTQCbNITNf4gL_GERgcbS5oGcnaBVVRueIuMvCKxrFJF8tyrg=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.431892,
Ugybj4_Rfiyp8h-ztpt4AaABAg,"Masyarakat nya d adu domba, pmerintah jahat, aparat ikut berbisnis, bangsat .. dri club bola aj cm d indonesia yg aparatnya punya club bola, Bhyangkara n TNI ..dana mreka dr mna klo bukan apbd .. ga profesional..tolol😂",4 weeks ago,@antara.putra12_,UCTYRHs_ZqD6ga9JSzBTu4pg,0,,https://yt3.ggpht.com/VLvwB41lYjAe0KFykM3Tr72lEnACJb3G0eE_VkOVJgVW6iirDmUdzYXpzkLGBkcJBpcspMCLwA=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.43354,
UgyMct0Ho9mur3olsqh4AaABAg,Mksh banyak ke Dhandy dan Tim huebaat yang telah berjuang memproduksi karya yang membela rakyat tak berdaya dan alam👍👍👍,4 weeks ago,@didinsyafruddin49,UCxX45Dd_Up2UlyWUuFjhrZQ,0,,https://yt3.ggpht.com/ytc/AIdro_mgN8lq-E4ot85sdS-jj3oEdX1DBfK8J-XfRDBzb_W8DOs=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.435273,
UgwDdphreRG_ikYYrC94AaABAg,Ini flm propqganda asing juga,4 weeks ago,@MazAgues-u7e,UCDx_KTulYYe2ToG1u3Qmu9w,0,,https://yt3.ggpht.com/ytc/AIdro_najrNirkES91uW9O1x7uafNumbXLKuwgH-mLyamJqgfhwuBIDWRZGGBzH6fCNh-gOl0g=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.437114,
UgyN2J_HjrhSIQoqMSx4AaABAg,"Memang lebih baik papua merdeka aja, krn sekalipun termasuk dalam Indonesia keadaan mereka jauh dari kata ""layak"" pemerintah gak pernah memperhatikan kehidupan mereka di papua. Ga pernah membangun apapun disana tp sekalinya datang mau merebut dan makin menyengsarakan mereka, hukum tabur tuai itu nyata saya berdoa supaya mereka yg menabur kejahatan menuai badai murka Tuhan diatas kepala mereka",4 weeks ago,@tan4909,UCQ6WwWOdfZTf17yxYNywWig,0,,https://yt3.ggpht.com/ytc/AIdro_mnPPD4Ut2YeymRBqWvwdGjtA89UGmcPxBHCxCy0s9rkr6X=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.438817,
Ugz4mTYvvPgrd1sGZF54AaABAg,"Seharusnya maju / modern itu adab etika 
Bukan merusak adab etika 
Disitulah hilang nya makna nilai nilai Pancasila dan sebenarnya para yang mengaku wakil rakyat itu tau cuman silau dengan tulisan rupiah",4 weeks ago,@Lilik-d7t,UCXskgQqrNRg8NVhwLCjp6Kw,0,,https://yt3.ggpht.com/ytc/AIdro_lH1zJmlsA1WqGJZyMpgTbIfXRnmiC714MlofQqnMaTuRgkpG4o42a60HhOGPyJpAPAuA=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.440755,
Ugzrvm0YqxcLl4iRtmB4AaABAg,Lengserkan Prabowo Gibran,4 weeks ago,@Nurhuda-t5f,UCqKhVOyAZ-1fDD-LhX8c-QA,0,,https://yt3.ggpht.com/ytc/AIdro_kVrDUhBwT9mRE2gmGtChvxhznEB5UPX2XPBtWPAOOek_gveCxp4-WhcCMLH1t7oFAkEQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.442354,
UgxNHVPY73mwtq-NRl14AaABAg,"Pemerintah rela menghancurkan hutan dengan pohon-pohon yang beragam, hanya untuk keuntungan, suku para warga Papua terusir dan tidak memiliki rumah, apakah ini, keragaman budaya Indonesia?",4 weeks ago,@RWQFSFAXC-6T7,UC5kX3PP8c3LXlXOHoPcg2lA,0,,https://yt3.ggpht.com/YTcUGSvIn2Z20MFA-SE2KiUQJhbr-8SzGBrkNR1kn9iqNeEu0lQ5PF3aOLTBR1i0jPtQWB1Xjw=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.443891,
UgwFYL8TbzPKyp_DUuZ4AaABAg,"merinding baru liat traillernya aja.. itu baru papua. belum sumatera, kalimantan, dan hutan2 lainnya yg masih lestari. memang manusia2 tamak itu gak akan pernah puas..",4 weeks ago,@swandhany,UCLMoj6rJugrrRvW7O9JTUsA,0,,https://yt3.ggpht.com/K2NTmzCzJqP4gXuLksT23CFvvjMIoTmjkHUzkCXph8bLq0psg7VyskoESJ8VaA1CTLYTzo4vsg=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.445404,
UgzjR1wJZZDNDXDuWZ54AaABAg,"demi Allah sedih banget. maaf papuakuuuu, aku gabisa apa2 huhuhu sedih bgt smpe nntn trailer aja aku netes + sakit hati bangettttttttttttttttttttttttt",4 weeks ago,@iamthevelyn,UC3CjAPpnARNeYXha1LN1RTw,12,,https://yt3.ggpht.com/xQFcNiyYlt3WJ9La2SpoHom_Zxj9g1dYk37ZjVLemRkaekdFpGyfALegihjVo3vf3Yi82mQy=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.44688,
UgwbqKUIFe1Lmf3N5St4AaABAg,"Baru liat trailernya aja udah nangis, ternyata sekejam itu 😢😢😢",4 weeks ago,@nonamegyggghj,UC6bEjIP6LFGop6Zlk3-ehwA,0,,https://yt3.ggpht.com/KT56pFEkzXY7uSNUfynPk9wMfmBsNRP5Y9IEbdcn_fihrmS34CoL4Z3DS_eBcTHSEu7Fe5dTBw=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.448452,
UgxbekBNYacIZObeE394AaABAg.AWwzNZjbsDQAWx2R3rOj9k,"liat film fullnya diytb mereka sudah tidak bisa mengandalkan lagi merah putih, karena apa yg dilakukan pemerintah dan TNI diwilayahnya.",4 weeks ago,@indrakoa7927,UC8aeBMj-rW5XJ5hFS2mA7DA,0,,https://yt3.ggpht.com/ZGl2mVOqcSbngrm9um8L7ed1GRqays7--_imzWMBQvnaX9rjnPI1hM0VktCYXV77CBAtIeMtAdo=s88-c-k-c0x00ffffff-no-rj,False,True,1779258768.633834,
Ugw05IXopjRUVUT7HJJ4AaABAg,Gak heran Papua ingin melepaskan diri dari Indonesia,4 weeks ago,@callmecece-w4w,UC1cMkuT3S-DDqMd2C8Ou-QA,1,,https://yt3.ggpht.com/O8q3GBJduwGvhyxuYvNJwc57a1anTzkA1ElY7NwAoVhTTT9MacpViEyxeoWnZlXKU-gTZaRS=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.892952,
Ugy8FF8fIuvxW_hDQeF4AaABAg,Babi haram korupsi okk,4 weeks ago,@SigitSaid,UCFmPLWBFv0iZZE4yB8aYkSg,0,,https://yt3.ggpht.com/ytc/AIdro_kN0vHjIDhTA7B0t2l-8jw4du0Fp3Q4NWDxREtZ0wG6prM4O5dykKEJAxt14lhBl9HMMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.894719,
Ugzufj8ih232Xu7qaip4AaABAg,Kasihan Papua,4 weeks ago,@hiyo8988,UC8kTMGb4oHnHfgdt0z5rk6Q,0,,https://yt3.ggpht.com/ytc/AIdro_lF68HcQEkJK2YMElvnrRfj82oZNPZ1XVQj--FylRJlJi8=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.896321,
UgybWwNqNaBcxMfjhsN4AaABAg,Film konyol. dana trilyunan yg dibagi dari pusat dan dari freeport dikorupsi oleh pejabat2 papua sendiri. Fakta. KKB membunuh sodara2 mereka sesama papua. Itu yg seharusnya difilmkan,4 weeks ago,@mmt-fm,UCJVpyiDqXYD4P0LG8tjn3Sg,0,,https://yt3.ggpht.com/ytc/AIdro_mHmuU06D7d5sBRgDRpRTvVd8vsSTtRz8SeQaLfhG4HVx1vDFIuKij6U4A3NXKz4jBOYA=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.897848,
Ugwa3klnREhIPyCyCAl4AaABAg,Memang budaya kerja nya aja beda mereka mengandalkan alam buat bertahan hidup sedangkan di bagian indo barat mengandalkan kemampuan diri kerja keras... Dalam bertani juga kita sma apa2 sendiri mana ada kita dpat bibit gratis semua kita harus bayar sendiri hanya pupuk saja kita dapat subsidi.. dipikir kami hidup di Jawa enak kami juga penuh dengan perjuangan kalian rakyat Papua disuruh bertani saja mengeluh pengen nya semua tersedia tinggal ambil dari alam tanpa modal saya mengerti knapa kalian mempertahankan hutan sebab itu sumber makanan kalian kan.. tapi di sebagian mindset orang luar yg GK tau apa2 dikira kita membiarkan kalian sengsara.... Semua jadi serba salah disisi lain kita sedang membangun Papua disisi lain nya kita menghancurkan rantai makanan alami orang Papua.. jadi tergantung rakyat Papua mau maju atau tetap terbelakang seperti skrng,4 weeks ago,@DragonForce-o9c,UCxYFGFviCuG4k1EWpBoZi6Q,1,,https://yt3.ggpht.com/ytc/AIdro_nsY7Wz66Qkthpw8X7S-QjH6rLsZ8W4MCt8yLMHraVlOilDEr_euLO-DWFfReOv4gst5w=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.899374,
Ugzts8nf8rWj4L0Zzcx4AaABAg,Kumpulan manusia purba di papua susah untuk berubah maju dari golongan KKB pembela Israel.,4 weeks ago (edited),@Sciencemodern3,UCuL12Gbj5p5SAYD95yHTglA,0,,https://yt3.ggpht.com/kgHiD5C5_PLfwdsN71r0vKfqniX3emYS5wIKYlbMFp_Z1sqdktVEHmVk2vbjoy-oN2rpgcKh=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.900903,
Ugz6VwtqWl7BsSeSGGd4AaABAg,"Bejad sekali pemerintah kita! Papua berdiri ditanah paling kaya, tapi pemerintah yang merampok kekayaan itu, hutan mereka di gundul padahal hutan bagi mereka adalah seperti ibu sendiri yang harus di jaga sampai kapan pun!",4 weeks ago,@marthaderuby,UCtuF-3XKHt14_XmMopa7JaA,9,,https://yt3.ggpht.com/BUySObkPNK-tCaG6tvOEXM1PxzObI7X8J1OAcSMmp-t--0bVW0oebrZMpG0cA7fvFXOZ_NMH_9c=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.902412,
Ugx8nLEVq93pyXo0FgN4AaABAg,mereka memilih hidup primitif dalam hutan kah? bingung saya,4 weeks ago,@indahsulistyowati959,UC0AaCD7Lec4afHs_UN-6vKg,0,,https://yt3.ggpht.com/ytc/AIdro_m7heFBUZ7Si0QA1kx1WjdZ_2aPQ3AZUNXFsPX7LUJ1OAOPIt2dM4430mdARXwcc-CmHw=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.903879,
Ugz-8ee7LpXnH1AIibF4AaABAg,"Betul kata panji, polisi kita membunuh, tentara kita berpolitik, presiden kita memaafkan koruptor, dan wakil presiden kita "" GIBRAN"" !!!",4 weeks ago,@andreadrianto9953,UCM7yzk29JEWO6vDBjsjxLCA,0,,https://yt3.ggpht.com/ytc/AIdro_lNAGfd8d7MssgdFL3Pf_vxkaRxo6hDTnKvRczwXzU3ug=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.905452,
UgxljVKHXedUvfdMMeR4AaABAg,makin yakin bahwa kkb ga bersalah justru mereka lah yang menjadikan kkb sebagai tersangka utama,4 weeks ago,@safirasitinur,UCqAmeowlDjlxWMlGjBSIWoQ,0,,https://yt3.ggpht.com/PiAk-5MF0fUfGwgOrQp0Eoe-HTP9BeVD8VhTBRxGFai3LxSALatL_q_-LXL0Z32z-bUk_yd9uw=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.907036,
UgyIan3j4kzi-zH_zNt4AaABAg,"Movie² kayak gini harus ada terus jangan cuma saat kampanye terasa telat bgt buat menyadarinya. Demokrasi di negara kita mahal bgt bayarnya masa iya harus dapet pemimpin keyak pria sawit, fufufafa, Bahlil, Pigai, Buna dkk. Yg kalo pidato atau ngasih statement harus nyakitin rakyat terus rakyatnya di korbankan demi kesenangan mereka tidur enak diatas kasur empuk. Belum lagi sii pria Oslo dengan segala namanya yg selalu disebut di setiap kasus korupsi besar. Mana, ada yg berani gak menjerat sii pria ijazah palsu itu dengan banyak kasus",4 weeks ago,@robbyairanakamura7276,UCNWosR-YDlDob5XiXsG7y-A,0,,https://yt3.ggpht.com/ytc/AIdro_k1ZtJKAuwtpbGTgIYwcUx0Uj64WUD1ucH2gAlipG0UfSd0=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.908508,
Ugzl8QehlcWJJYOL4LR4AaABAg,PAPUA LEBIH BAIK KAU PERGI DARI TANAH BEDEBAH INI PISAHKAN DIRI DARI NEGARA MALING,4 weeks ago,@rustiaalamira9525,UCPZ5wcQZbuD0q0avdsHid_w,0,,https://yt3.ggpht.com/ytc/AIdro_lXj0K-dJyWfcBgolLPAqqRFk9HWQH_t_7qh1pfgIvTQcNq=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.909997,
Ugwihvmz-KU1ebdkpVV4AaABAg,Negara thai. Berlagak religius tapi semua mental korup,4 weeks ago,@fradesjo,UC9NL_VEoh9awekbDne8r4mg,0,,https://yt3.ggpht.com/ytc/AIdro_mOXwuU4uDR6II9D_DyL7MQ2ukjWzQRuJAAeQkxNgo=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.911461,
UgxoutNuMunK_NmCmrV4AaABAg,Baru lihat traillernya aja...udah nangis😢,4 weeks ago,@tinafakhirafatih3235,UCLd3ULIUM1uoUn1zd-YJbPg,0,,https://yt3.ggpht.com/ytc/AIdro_l11v4M9-ASK7bkmVFi7dj_0qHazkPzb-voRNJ_pAu_64A=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.913048,
Ugx4ppHsENEqcTJ6Uzh4AaABAg,😢,4 weeks ago,@samuelsitorus2187,UCkznYxHV3NTg1BoplKf0YyQ,0,,https://yt3.ggpht.com/ytc/AIdro_keKGi9wxU_NMM-uNoWUVo7EGJx51IAVejcpMCMAexUENs=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.914551,
UgwIe-zK1WcuC4p2Qcp4AaABAg,"teriak anti Zionis tenyata kita juga Zionis buat papua.... 

😢",4 weeks ago,@triangle8847,UCRseIAymZsG1johSi5ZSSLg,0,,https://yt3.ggpht.com/UtYk4dqFXknWIEFb9qZtS5cxkB8emsux8RxUjyTiD77qPwWtQ0Y0kIGOammorMyMZk5H21iF=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.916053,
Ugx-hTD9UpEDsT2FxOd4AaABAg,Rakyat nya tenang2..ko di amburadulin sma oknum yang tidak bertanggung jawab.,4 weeks ago,@serbaserbiofficial702,UCHhM2w1le9gkGX9Gq8T3Hxw,0,,https://yt3.ggpht.com/3jbVDty-olpvxg93COgf_41F2Gbpswu7_JVx-XfaYF32IhJTdo5wcD_MDKiNrBYgScskd8Z6rQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.917498,
Ugzof5qPMX-EfmjumtR4AaABAg,"NKRI harga mati,,,, yang mati mati terus,,, yang kenyang kenyang terus,,,, negeri ini diurus oleh bangsa yang pernah diinjak2 belanda yang akhirnya jadi mafia....",4 weeks ago,@risqikaarievauzakika6861,UCi0vC5YfIpvo8qQFiT71ALw,0,,https://yt3.ggpht.com/ytc/AIdro_nZprxtT3rdIV-GUgkOYgMDZ0DtIq66dzK_s3Ee-g=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.918954,
UgzZCrAFJtnuQK7m_mF4AaABAg,Masih menunggu SUN GOD NIKA (ONE PIECE THEORY) utk memberikan senyuman kepada orang2 yg tertindas...,4 weeks ago,@niamuveen,UCUQVslJb-LKt-ZCd9E8hOQQ,0,,https://yt3.ggpht.com/ytc/AIdro_mS7ZW0HsPy6zl7d6yquO4kWn1m9yms6J3Bqqkkgj1i98jeLCXdXmySJ_MzX2tbjRBORA=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.920453,
Ugw35qwHBVpci3F0HwF4AaABAg,Presiden konyol,4 weeks ago,@VivoJavaphone-n7v,UCjvWkynqilHihcCOFHsN8Lg,0,,https://yt3.ggpht.com/ytc/AIdro_kW_bXWV7k4rFx3O4HSuLuPPIiF4METw-9WTio0KxCwg4CGcdBkOEn6xuHTqAYiwQcNLQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258768.921911,
UgyrdsUzA3k-GuUK2S54AaABAg,"""kita menghargai lambang negara, tetapi kita tidak dilindungi oleh negara""",4 weeks ago,@hamusi-pi1ws,UC6tsWWRLu2TGYhVMWXRhP0g,0,,https://yt3.ggpht.com/ytc/AIdro_mKeSL8gXmD8shkCSQ-dappkvyy0QdYGo9naGD-eM2bRtWUObsAVpv8xrIlPsJ6biVcug=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.177998,
Ugy54MLYVggRF6N_leh4AaABAg,Gelooo mantwp,4 weeks ago,@abimatra_dirganta90,UC9YjryCe1uyG6OQcAVr_Mpg,0,,https://yt3.ggpht.com/6WvUeXbobHTp3NteS7FsTo70PJr3KbrzsF3kIKhWN2EBE0Ijdo_MGIytW18a3AA9mkEnd0Lj=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.179718,
Ugzj0KdoD0VIcWpLJgh4AaABAg,"Bukti ""SERAKAHNOMICS"" bisa / akan menghancurkan Indonesia :)",4 weeks ago,@riolovethesunshine,UC8zc-TBhcUWONVDhg4oKIqw,0,,https://yt3.ggpht.com/ytc/AIdro_kKK-uhC16vcriSXSypqDX1QLLMKjz8DxTUpCOPVYCiFLiV=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.18129,
UgyR7JOrdq3Q_c8SOsh4AaABAg,Saya doakan tangan2 perusak alam akan menderita dunia akhirat atas kerusakan yang diakibatkan keserakahan.,4 weeks ago,@diyanakartini6951,UCRG4gcC3_YORiZTsZsABHpw,0,,https://yt3.ggpht.com/ytc/AIdro_mMEB51_2ev8JgC9bBa_xh5w5efTMOiJaMfsarL94zwrOg=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.182772,
Ugx8sd-Fh5DNlxlZP9R4AaABAg,"Sangat jadi pembelajaran ya para pemirsa, pemilihan presiden itu sangat berpengaruh.. jangan sekali-kali pilih presiden yg temperamen dan usia diatas 70an.
Klo kaya gini ikhlas deh papua, sumatera, kalimantan dan lainnya untuk merdeka pisah bentuk negara sendiri..",4 weeks ago,@OTOKICAU,UCN-IppqsXzCl8O2RSy8EMwg,0,1,https://yt3.ggpht.com/QWvvIRu4RqJdNoNxuy8ER-ukHPkcuX6SAUpOHARRalZZzB-NVAMsePeZutez8lPYKKgBc-IpuA=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.184392,
UgwXwY9C5Kfiwp5AENJ4AaABAg,"Pemerintah : “Kalian diem bisa gak? Pemimpin kalian aja GAY, mau ngapain goblok!”",4 weeks ago,@user234aqwdf,UC3PEn3L6FfJjAkPoM-w3g3g,0,,https://yt3.ggpht.com/icWg2rQ8w3JpF3jBnvsUaY1C2rgww6V75Viw6Ksymj3F2J8gioLondGUTChJ10roinXSNeoapg=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.185853,
UgyKQ2onW6cbeQ89Z9h4AaABAg,Bukan setengah tiang bendera Indonesia 😢😢😢,4 weeks ago,@budisetiaperdana2610,UC8F8k3Xt4wqDPL3hxgpkitA,0,,https://yt3.ggpht.com/ytc/AIdro_k6E7UTsF655DeERRis1BYvl8uSsF973x_Fdovm3dYObcg6BnyGOi5TiYl_QS1VWQCHTQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.187316,
Ugzim-OeBTpFeuPDmEd4AaABAg,"Kalo kritik cepeettt
Kalo prestasi DIEM😂

Siapapun melanggar ya di hukum. Kalo ssesuai aturan dan untuk kesejahteraan lebih besar ya dukung. Papua adalah Indonesia",4 weeks ago (edited),@Pikir-com,UCjUNkwd0t6gk8XSZ4GqeC_g,0,,https://yt3.ggpht.com/ytc/AIdro_kXU1Xv4OYOu7deLcZHI6kKf3o91kpQLL-CfwjhqJVLoPaPmGybqUpU5CCFvbFBw46cpw=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.188774,
UgzYJc5qnXkU8ACGCat4AaABAg,"JUJUR, MALU SAYA 🙏🙏🙏🙏",4 weeks ago,@keplandinv3059,UC_fNu94B7bDJGueoBeiMuFw,0,,https://yt3.ggpht.com/ytc/AIdro_lnnpm947V7V_LYf97S8-bsovhJKuWesHQWTJjFfA0=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.190327,
UgyeBv6MOSVYYaRHFp94AaABAg,"Bagusnya Menteri Agama & petinggi2 Kemenag Ceramah tentang Ekoteologi kepada presiden, pimpinan partai & para penguasah dengan konteks kondisi yang ada di Papua saat ini, biar paradigram Ekoteologinya nggak cuma jadi bahan internal aja di lingkungan Kementerian Agama dan hanya di jadikan bahan kajian seminar2 saja tanpa ada dampak konkret 😁",4 weeks ago,@m.arifrahmanhakim7858,UCnoxZTW33OAszDZaIgDUJcA,1,,https://yt3.ggpht.com/ytc/AIdro_mejZLrxSVlcw4lXxkNDRHUowt7Ot0to8hsfZEtILMLNBM=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.191792,
Ugzo8vjdJN8s1HAsoKF4AaABAg,Tujuan dikasih jalan yg bagus buat ??? Buat lebih gampang angkut kayunya ya ???,4 weeks ago,@anifahfitriana3673,UCX5sJvrTL6RKj4LdzBwvUIg,0,,https://yt3.ggpht.com/T-YZwh9pDSxWsdvk0KovNx7u7udHFCCoOU6VQs94NWMq99NDxVUXIdjAJiLrPIPDUpmm0nZ6OQ=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.193275,
UgxPBPyRBHUjb7iuput4AaABAg,Gekdang ajur ae sip,4 weeks ago,@erlitasalsabila1034,UCsP_LrTu7-Q8ANvCKJtZ97w,0,,https://yt3.ggpht.com/ytc/AIdro_nzL0qFZcOORIyF-chavSLGSi1OgKe9MDif8hNSO5wiIY8=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.194728,
UgyyK67pMey_j9YFSc94AaABAg,Tanah papua milik orang papua NKRI flora dan fauna nya harus dijaga,4 weeks ago,@LiliSuparli-nd6gc,UCkkkEkTAItQVWknifswMiqA,0,,https://yt3.ggpht.com/ytc/AIdro_mMCFGLpx-oVhpUD-5nWuGkQGaSnhc77pZDhv7mEa7cxk6UAAgzralettYUi9Lid9Cr3w=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.196211,
Ugyi6FN3Htrhe72cfT14AaABAg,Dukung masyarakat adat papua,4 weeks ago,@agungrusmawan6937,UCRjCKAUqpi6x0UlsyDwYuaQ,0,,https://yt3.ggpht.com/ytc/AIdro_lqGFj6TO4u6C8LEUtAf0hIisIbk355nfrXyH9_f0pMPw=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.197669,
UgzXP31qlwGh16Q8rxN4AaABAg,Pertahankan hutan adat,4 weeks ago,@agungrusmawan6937,UCRjCKAUqpi6x0UlsyDwYuaQ,0,,https://yt3.ggpht.com/ytc/AIdro_lqGFj6TO4u6C8LEUtAf0hIisIbk355nfrXyH9_f0pMPw=s88-c-k-c0x00ffffff-no-rj,False,False,1779258769.199134,
